name,defender_level,IV_atk,IV_def,IV_sta,CP,HP,TDO,DPT,DPE,type_1,type_2,fm_type,cm1_type,cm2_type,battle_score,viable
Dialga,35,10,10,10,3650,163,90.94,8.02,1.76,Steel,Dragon,Dragon,Dragon,Steel,0.0,0
Dialga,40,10,10,10,3931,169,109.39,8.32,1.82,Steel,Dragon,Dragon,Dragon,Steel,0.099,0
Dialga,45,10,10,10,4184,175,127.92,8.59,1.88,Steel,Dragon,Dragon,Dragon,Steel,0.22,0
Dialga,50,10,10,10,4444,180,148.71,8.86,1.94,Steel,Dragon,Dragon,Dragon,Steel,0.319,1
Dialga,30,10,10,15,3409,160,76.22,7.72,1.68,Steel,Dragon,Dragon,Dragon,Steel,0.0,0
Dialga,35,10,10,15,3692,167,93.06,8.02,1.76,Steel,Dragon,Dragon,Dragon,Steel,0.011,0
Dialga,40,10,10,15,3976,173,111.93,8.32,1.82,Steel,Dragon,Dragon,Dragon,Steel,0.099,0
Dialga,45,10,10,15,4232,179,130.89,8.59,1.88,Steel,Dragon,Dragon,Dragon,Steel,0.231,0
Dialga,50,10,10,15,4495,184,152.17,8.86,1.94,Steel,Dragon,Dragon,Dragon,Steel,0.319,1
Dialga,30,10,15,10,3405,157,76.07,7.72,1.68,Steel,Dragon,Dragon,Dragon,Steel,0.0,0
Dialga,35,10,15,10,3689,163,92.88,8.02,1.76,Steel,Dragon,Dragon,Dragon,Steel,0.011,0
Dialga,40,10,15,10,3973,169,111.72,8.32,1.82,Steel,Dragon,Dragon,Dragon,Steel,0.099,0
Dialga,45,10,15,10,4228,175,130.64,8.59,1.88,Steel,Dragon,Dragon,Dragon,Steel,0.231,0
Dialga,50,10,15,10,4491,180,151.88,8.86,1.94,Steel,Dragon,Dragon,Dragon,Steel,0.319,1
Dialga,30,10,15,15,3445,160,77.84,7.72,1.68,Steel,Dragon,Dragon,Dragon,Steel,0.0,0
Dialga,35,10,15,15,3732,167,95.04,8.02,1.76,Steel,Dragon,Dragon,Dragon,Steel,0.011,0
Dialga,40,10,15,15,4018,173,114.31,8.32,1.82,Steel,Dragon,Dragon,Dragon,Steel,0.121,0
Dialga,45,10,15,15,4277,179,133.68,8.59,1.88,Steel,Dragon,Dragon,Dragon,Steel,0.253,1
Dialga,50,10,15,15,4543,184,155.4,8.86,1.94,Steel,Dragon,Dragon,Dragon,Steel,0.352,1
Dialga,30,15,10,10,3430,157,75.79,7.85,1.72,Steel,Dragon,Dragon,Dragon,Steel,0.0,0
Dialga,35,15,10,10,3715,163,92.58,8.17,1.79,Steel,Dragon,Dragon,Dragon,Steel,0.011,0
Dialga,40,15,10,10,4001,169,111.42,8.48,1.86,Steel,Dragon,Dragon,Dragon,Steel,0.099,0
Dialga,45,15,10,10,4258,175,130.15,8.75,1.92,Steel,Dragon,Dragon,Dragon,Steel,0.231,0
Dialga,50,15,10,10,4523,180,151.4,9.02,1.98,Steel,Dragon,Dragon,Dragon,Steel,0.319,1
Dialga,30,15,10,15,3469,160,77.55,7.85,1.72,Steel,Dragon,Dragon,Dragon,Steel,0.0,0
Dialga,35,15,10,15,3758,167,94.74,8.17,1.79,Steel,Dragon,Dragon,Dragon,Steel,0.011,0
Dialga,40,15,10,15,4047,173,114.02,8.48,1.86,Steel,Dragon,Dragon,Dragon,Steel,0.121,0
Dialga,45,15,10,15,4307,179,133.18,8.75,1.92,Steel,Dragon,Dragon,Dragon,Steel,0.242,0
Dialga,50,15,10,15,4576,184,154.92,9.02,1.98,Steel,Dragon,Dragon,Dragon,Steel,0.33,1
Dialga,30,15,15,10,3466,157,77.4,7.85,1.72,Steel,Dragon,Dragon,Dragon,Steel,0.0,0
Dialga,35,15,15,10,3755,163,94.56,8.17,1.79,Steel,Dragon,Dragon,Dragon,Steel,0.011,0
Dialga,40,15,15,10,4043,169,113.8,8.48,1.86,Steel,Dragon,Dragon,Dragon,Steel,0.121,0
Dialga,45,15,15,10,4303,175,132.92,8.75,1.92,Steel,Dragon,Dragon,Dragon,Steel,0.242,0
Dialga,50,15,15,10,4571,180,154.62,9.02,1.98,Steel,Dragon,Dragon,Dragon,Steel,0.33,1
Dialga,30,15,15,15,3506,160,79.21,7.85,1.72,Steel,Dragon,Dragon,Dragon,Steel,0.0,0
Dialga,35,15,15,15,3798,167,96.76,8.17,1.79,Steel,Dragon,Dragon,Dragon,Steel,0.011,0
Dialga,40,15,15,15,4090,173,116.44,8.48,1.86,Steel,Dragon,Dragon,Dragon,Steel,0.132,0
Dialga,45,15,15,15,4353,179,136.01,8.75,1.92,Steel,Dragon,Dragon,Dragon,Steel,0.264,1
Dialga,50,15,15,15,4624,184,158.22,9.02,1.98,Steel,Dragon,Dragon,Dragon,Steel,0.385,1
Palkia,30,10,10,10,3285,145,72.12,8.43,1.84,Water,Dragon,Dragon,Dragon,Water,0.0,0
Palkia,35,10,10,10,3559,151,88.08,8.77,1.91,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,40,10,10,10,3833,157,106.02,9.1,1.98,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,45,10,10,10,4079,162,123.84,9.39,2.05,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,50,10,10,10,4333,167,144.06,9.68,2.11,Water,Dragon,Dragon,Dragon,Water,0.044,0
Palkia,30,10,10,15,3326,149,73.94,8.43,1.84,Water,Dragon,Dragon,Dragon,Water,0.0,0
Palkia,35,10,10,15,3603,155,90.28,8.77,1.91,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,40,10,10,15,3881,161,108.68,9.1,1.98,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,45,10,10,15,4130,166,126.96,9.39,2.05,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,50,10,10,15,4387,171,147.68,9.68,2.11,Water,Dragon,Dragon,Dragon,Water,0.066,0
Palkia,30,10,15,10,3322,145,73.73,8.43,1.84,Water,Dragon,Dragon,Dragon,Water,0.0,0
Palkia,35,10,15,10,3598,151,90.04,8.77,1.91,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,40,10,15,10,3875,157,108.38,9.1,1.98,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,45,10,15,10,4124,162,126.6,9.39,2.05,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,50,10,15,10,4381,167,147.27,9.68,2.11,Water,Dragon,Dragon,Dragon,Water,0.055,0
Palkia,30,10,15,15,3363,149,75.59,8.43,1.84,Water,Dragon,Dragon,Dragon,Water,0.0,0
Palkia,35,10,15,15,3643,155,92.3,8.77,1.91,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,40,10,15,15,3923,161,111.1,9.1,1.98,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,45,10,15,15,4176,166,129.78,9.39,2.05,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,50,10,15,15,4436,171,150.96,9.68,2.11,Water,Dragon,Dragon,Dragon,Water,0.077,0
Palkia,30,15,10,10,3342,145,73.36,8.57,1.86,Water,Dragon,Dragon,Dragon,Water,0.0,0
Palkia,35,15,10,10,3620,151,89.63,8.93,1.94,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,40,15,10,10,3899,157,107.88,9.26,2.02,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,45,15,10,10,4149,162,126.02,9.56,2.08,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,50,15,10,10,4408,167,146.6,9.85,2.14,Water,Dragon,Dragon,Dragon,Water,0.055,0
Palkia,30,15,10,15,3384,149,75.21,8.57,1.86,Water,Dragon,Dragon,Dragon,Water,0.0,0
Palkia,35,15,10,15,3666,155,91.88,8.93,1.94,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,40,15,10,15,3947,161,110.6,9.26,2.02,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,45,15,10,15,4201,166,129.19,9.56,2.08,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,50,15,10,15,4463,171,150.28,9.85,2.14,Water,Dragon,Dragon,Dragon,Water,0.077,0
Palkia,30,15,15,10,3379,145,75.0,8.57,1.86,Water,Dragon,Dragon,Dragon,Water,0.0,0
Palkia,35,15,15,10,3660,151,91.62,8.93,1.94,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,40,15,15,10,3942,157,110.28,9.26,2.02,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,45,15,15,10,4195,162,128.82,9.56,2.08,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,50,15,15,10,4456,167,149.85,9.85,2.14,Water,Dragon,Dragon,Dragon,Water,0.077,0
Palkia,30,15,15,15,3421,149,76.88,8.57,1.86,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,35,15,15,15,3706,155,93.92,8.93,1.94,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,40,15,15,15,3991,161,113.06,9.26,2.02,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,45,15,15,15,4248,166,132.06,9.56,2.08,Water,Dragon,Dragon,Dragon,Water,0.033,0
Palkia,50,15,15,15,4512,171,153.62,9.85,2.14,Water,Dragon,Dragon,Dragon,Water,0.099,0
Palkia,30,10,10,10,3412,145,74.6,8.42,1.84,Water,Dragon,Dragon,Dragon,Water,0.0,0
Palkia,35,10,10,10,3697,151,91.21,8.77,1.91,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,40,10,10,10,3981,157,109.74,9.1,1.98,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,45,10,10,10,4237,162,128.18,9.38,2.05,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,50,10,10,10,4501,167,149.11,9.68,2.11,Water,Dragon,Dragon,Dragon,Water,0.077,0
Palkia,30,10,10,15,3455,149,76.48,8.42,1.84,Water,Dragon,Dragon,Dragon,Water,0.0,0
Palkia,35,10,10,15,3743,155,93.5,8.77,1.91,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,40,10,10,15,4031,161,112.48,9.1,1.98,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,45,10,10,15,4290,166,131.4,9.38,2.05,Water,Dragon,Dragon,Dragon,Water,0.033,0
Palkia,50,10,10,15,4557,171,152.85,9.68,2.11,Water,Dragon,Dragon,Dragon,Water,0.077,0
Palkia,30,10,15,10,3449,145,76.2,8.42,1.84,Water,Dragon,Dragon,Dragon,Water,0.0,0
Palkia,35,10,15,10,3736,151,93.16,8.77,1.91,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,40,10,15,10,4023,157,112.08,9.1,1.98,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,45,10,15,10,4282,162,130.93,9.38,2.05,Water,Dragon,Dragon,Dragon,Water,0.033,0
Palkia,50,10,15,10,4549,167,152.31,9.68,2.11,Water,Dragon,Dragon,Dragon,Water,0.077,0
Palkia,30,10,15,15,3492,149,78.12,8.42,1.84,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,35,10,15,15,3783,155,95.5,8.77,1.91,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,40,10,15,15,4074,161,114.9,9.1,1.98,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,45,10,15,15,4335,166,134.22,9.38,2.05,Water,Dragon,Dragon,Dragon,Water,0.033,0
Palkia,50,10,15,15,4605,171,156.14,9.68,2.11,Water,Dragon,Dragon,Dragon,Water,0.11,0
Palkia,30,15,10,10,3470,145,75.89,8.57,1.86,Water,Dragon,Dragon,Dragon,Water,0.0,0
Palkia,35,15,10,10,3759,151,92.72,8.91,1.94,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,40,15,10,10,4048,157,111.6,9.25,2.01,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,45,15,10,10,4308,162,130.36,9.54,2.08,Water,Dragon,Dragon,Dragon,Water,0.033,0
Palkia,50,15,10,10,4577,167,151.66,9.84,2.14,Water,Dragon,Dragon,Dragon,Water,0.077,0
Palkia,30,15,10,15,3513,149,77.79,8.57,1.86,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,35,15,10,15,3806,155,95.04,8.91,1.94,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,40,15,10,15,4099,161,114.4,9.25,2.01,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,45,15,10,15,4362,166,133.64,9.54,2.08,Water,Dragon,Dragon,Dragon,Water,0.033,0
Palkia,50,15,10,15,4634,171,155.46,9.84,2.14,Water,Dragon,Dragon,Dragon,Water,0.11,0
Palkia,30,15,15,10,3507,145,77.52,8.57,1.86,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,35,15,15,10,3799,151,94.7,8.91,1.94,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,40,15,15,10,4091,157,114.0,9.25,2.01,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,45,15,15,10,4354,162,133.17,9.54,2.08,Water,Dragon,Dragon,Dragon,Water,0.033,0
Palkia,50,15,15,10,4625,167,154.91,9.84,2.14,Water,Dragon,Dragon,Dragon,Water,0.099,0
Palkia,30,15,15,15,3551,149,79.46,8.57,1.86,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,35,15,15,15,3847,155,97.08,8.91,1.94,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,40,15,15,15,4142,161,116.86,9.25,2.01,Water,Dragon,Dragon,Dragon,Water,0.022,0
Palkia,45,15,15,15,4409,166,136.51,9.54,2.08,Water,Dragon,Dragon,Dragon,Water,0.033,0
Palkia,50,15,15,15,4683,171,158.8,9.84,2.14,Water,Dragon,Dragon,Dragon,Water,0.154,0
Heatran,30,10,10,10,3088,160,82.45,8.84,1.42,Fire,Steel,Fire,Fire,Ground,0.176,0
Heatran,35,10,10,10,3345,166,100.78,9.2,1.48,Fire,Steel,Fire,Fire,Ground,0.242,0
Heatran,40,10,10,10,3602,173,121.23,9.54,1.54,Fire,Steel,Fire,Fire,Ground,0.33,1
Heatran,45,10,10,10,3834,178,141.62,9.84,1.58,Fire,Steel,Fire,Fire,Ground,0.44,1
Heatran,50,10,10,10,4073,184,164.68,10.14,1.63,Fire,Steel,Fire,Fire,Ground,0.495,1
Heatran,30,10,10,15,3123,163,84.34,8.84,1.42,Fire,Steel,Fire,Fire,Ground,0.187,0
Heatran,35,10,10,15,3383,170,103.08,9.2,1.48,Fire,Steel,Fire,Fire,Ground,0.253,1
Heatran,40,10,10,15,3643,177,124.0,9.54,1.54,Fire,Steel,Fire,Fire,Ground,0.341,1
Heatran,45,10,10,15,3878,182,144.86,9.84,1.58,Fire,Steel,Fire,Fire,Ground,0.44,1
Heatran,50,10,10,15,4119,188,168.44,10.14,1.63,Fire,Steel,Fire,Fire,Ground,0.527,1
Heatran,30,10,15,10,3122,160,84.3,8.84,1.42,Fire,Steel,Fire,Fire,Ground,0.187,0
Heatran,35,10,15,10,3383,166,103.04,9.2,1.48,Fire,Steel,Fire,Fire,Ground,0.253,1
Heatran,40,10,15,10,3643,173,123.94,9.54,1.54,Fire,Steel,Fire,Fire,Ground,0.341,1
Heatran,45,10,15,10,3877,178,144.8,9.84,1.58,Fire,Steel,Fire,Fire,Ground,0.44,1
Heatran,50,10,15,10,4118,184,168.38,10.14,1.63,Fire,Steel,Fire,Fire,Ground,0.527,1
Heatran,30,10,15,15,3158,163,86.22,8.84,1.42,Fire,Steel,Fire,Fire,Ground,0.187,0
Heatran,35,10,15,15,3421,170,105.38,9.2,1.48,Fire,Steel,Fire,Fire,Ground,0.264,1
Heatran,40,10,15,15,3684,177,126.78,9.54,1.54,Fire,Steel,Fire,Fire,Ground,0.396,1
Heatran,45,10,15,15,3921,182,148.1,9.84,1.58,Fire,Steel,Fire,Fire,Ground,0.451,1
Heatran,50,10,15,15,4165,188,172.22,10.14,1.63,Fire,Steel,Fire,Fire,Ground,0.538,1
Heatran,30,15,10,10,3147,160,84.04,9.0,1.45,Fire,Steel,Fire,Fire,Ground,0.176,0
Heatran,35,15,10,10,3409,166,102.64,9.37,1.5,Fire,Steel,Fire,Fire,Ground,0.253,1
Heatran,40,15,10,10,3671,173,123.52,9.73,1.56,Fire,Steel,Fire,Fire,Ground,0.341,1
Heatran,45,15,10,10,3907,178,144.36,10.04,1.61,Fire,Steel,Fire,Fire,Ground,0.44,1
Heatran,50,15,10,10,4151,184,167.84,10.34,1.66,Fire,Steel,Fire,Fire,Ground,0.527,1
Heatran,30,15,10,15,3183,163,85.96,9.0,1.45,Fire,Steel,Fire,Fire,Ground,0.187,0
Heatran,35,15,10,15,3448,170,104.98,9.37,1.5,Fire,Steel,Fire,Fire,Ground,0.264,1
Heatran,40,15,10,15,3713,177,126.34,9.73,1.56,Fire,Steel,Fire,Fire,Ground,0.407,1
Heatran,45,15,10,15,3952,182,147.66,10.04,1.61,Fire,Steel,Fire,Fire,Ground,0.451,1
Heatran,50,15,10,15,4198,188,171.68,10.34,1.66,Fire,Steel,Fire,Fire,Ground,0.538,1
Heatran,30,15,15,10,3182,160,85.92,9.0,1.45,Fire,Steel,Fire,Fire,Ground,0.187,0
Heatran,35,15,15,10,3447,166,104.94,9.37,1.5,Fire,Steel,Fire,Fire,Ground,0.264,1
Heatran,40,15,15,10,3712,173,126.28,9.73,1.56,Fire,Steel,Fire,Fire,Ground,0.407,1
Heatran,45,15,15,10,3951,178,147.6,10.04,1.61,Fire,Steel,Fire,Fire,Ground,0.451,1
Heatran,50,15,15,10,4197,184,171.61,10.34,1.66,Fire,Steel,Fire,Fire,Ground,0.538,1
Heatran,30,15,15,15,3218,163,87.88,9.0,1.45,Fire,Steel,Fire,Fire,Ground,0.187,0
Heatran,35,15,15,15,3486,170,107.34,9.37,1.5,Fire,Steel,Fire,Fire,Ground,0.264,1
Heatran,40,15,15,15,3755,177,129.17,9.73,1.56,Fire,Steel,Fire,Fire,Ground,0.429,1
Heatran,45,15,15,15,3996,182,150.96,10.04,1.61,Fire,Steel,Fire,Fire,Ground,0.462,1
Heatran,50,15,15,15,4245,188,175.52,10.34,1.66,Fire,Steel,Fire,Fire,Ground,0.56,1
Regigigas,30,10,10,10,3585,169,68.12,7.02,1.6,Normal,,Normal,Normal,Fighting,0.0,0
Regigigas,35,10,10,10,3883,175,83.27,7.3,1.68,Normal,,Normal,Normal,Fighting,0.0,0
Regigigas,40,10,10,10,4182,182,100.18,7.58,1.74,Normal,,Normal,Normal,Fighting,0.0,0
Regigigas,45,10,10,10,4450,188,117.06,7.82,1.8,Normal,,Normal,Normal,Fighting,0.011,0
Regigigas,50,10,10,10,4728,194,136.15,8.06,1.85,Normal,,Normal,Normal,Fighting,0.022,0
Regigigas,30,10,10,15,3623,172,69.6,7.02,1.6,Normal,,Normal,Normal,Fighting,0.0,0
Regigigas,35,10,10,15,3925,179,85.07,7.3,1.68,Normal,,Normal,Normal,Fighting,0.0,0
Regigigas,40,10,10,15,4227,186,102.34,7.58,1.74,Normal,,Normal,Normal,Fighting,0.0,0
Regigigas,45,10,10,15,4498,192,119.6,7.82,1.8,Normal,,Normal,Normal,Fighting,0.011,0
Regigigas,50,10,10,15,4779,198,139.1,8.06,1.85,Normal,,Normal,Normal,Fighting,0.022,0
Regigigas,30,10,15,10,3625,169,69.68,7.02,1.6,Normal,,Normal,Normal,Fighting,0.0,0
Regigigas,35,10,15,10,3927,175,85.16,7.3,1.68,Normal,,Normal,Normal,Fighting,0.0,0
Regigigas,40,10,15,10,4229,182,102.46,7.58,1.74,Normal,,Normal,Normal,Fighting,0.0,0
Regigigas,45,10,15,10,4501,188,119.72,7.82,1.8,Normal,,Normal,Normal,Fighting,0.011,0
Regigigas,50,10,15,10,4781,194,139.24,8.06,1.85,Normal,,Normal,Normal,Fighting,0.022,0
Regigigas,30,10,15,15,3664,172,71.18,7.02,1.6,Normal,,Normal,Normal,Fighting,0.0,0
Regigigas,35,10,15,15,3969,179,87.0,7.3,1.68,Normal,,Normal,Normal,Fighting,0.0,0
Regigigas,40,10,15,15,4275,186,104.68,7.58,1.74,Normal,,Normal,Normal,Fighting,0.0,0
Regigigas,45,10,15,15,4549,192,122.32,7.82,1.8,Normal,,Normal,Normal,Fighting,0.011,0
Regigigas,50,10,15,15,4833,198,142.26,8.06,1.85,Normal,,Normal,Normal,Fighting,0.022,0
Regigigas,30,15,10,10,3645,169,69.29,7.14,1.64,Normal,,Normal,Normal,Fighting,0.0,0
Regigigas,35,15,10,10,3949,175,84.64,7.43,1.7,Normal,,Normal,Normal,Fighting,0.0,0
Regigigas,40,15,10,10,4252,182,101.84,7.7,1.76,Normal,,Normal,Normal,Fighting,0.0,0
Regigigas,45,15,10,10,4525,188,119.01,7.95,1.82,Normal,,Normal,Normal,Fighting,0.011,0
Regigigas,50,15,10,10,4807,194,138.43,8.2,1.88,Normal,,Normal,Normal,Fighting,0.022,0
Regigigas,30,15,10,15,3684,172,70.79,7.14,1.64,Normal,,Normal,Normal,Fighting,0.0,0
Regigigas,35,15,10,15,3991,179,86.46,7.43,1.7,Normal,,Normal,Normal,Fighting,0.0,0
Regigigas,40,15,10,15,4298,186,104.04,7.7,1.76,Normal,,Normal,Normal,Fighting,0.0,0
Regigigas,45,15,10,15,4574,192,121.58,7.95,1.82,Normal,,Normal,Normal,Fighting,0.011,0
Regigigas,50,15,10,15,4859,198,141.43,8.2,1.88,Normal,,Normal,Normal,Fighting,0.022,0
Regigigas,30,15,15,10,3686,169,70.87,7.14,1.64,Normal,,Normal,Normal,Fighting,0.0,0
Regigigas,35,15,15,10,3993,175,86.56,7.43,1.7,Normal,,Normal,Normal,Fighting,0.0,0
Regigigas,40,15,15,10,4300,182,104.15,7.7,1.76,Normal,,Normal,Normal,Fighting,0.0,0
Regigigas,45,15,15,10,4577,188,121.71,7.95,1.82,Normal,,Normal,Normal,Fighting,0.011,0
Regigigas,50,15,15,10,4862,194,141.57,8.2,1.88,Normal,,Normal,Normal,Fighting,0.022,0
Regigigas,30,15,15,15,3726,172,72.4,7.14,1.64,Normal,,Normal,Normal,Fighting,0.0,0
Regigigas,35,15,15,15,4036,179,88.44,7.43,1.7,Normal,,Normal,Normal,Fighting,0.0,0
Regigigas,40,15,15,15,4346,186,106.4,7.7,1.76,Normal,,Normal,Normal,Fighting,0.0,0
Regigigas,45,15,15,15,4626,192,124.34,7.95,1.82,Normal,,Normal,Normal,Fighting,0.011,0
Regigigas,50,15,15,15,4914,198,144.64,8.2,1.88,Normal,,Normal,Normal,Fighting,0.022,0
Giratina,30,10,10,10,2772,215,104.1,7.88,1.27,Ghost,Dragon,Ghost,Dragon,Ghost,0.154,0
Giratina,35,10,10,10,3003,223,127.15,8.2,1.33,Ghost,Dragon,Ghost,Dragon,Ghost,0.308,1
Giratina,40,10,10,10,3234,232,153.08,8.52,1.38,Ghost,Dragon,Ghost,Dragon,Ghost,0.462,1
Giratina,45,10,10,10,3442,239,178.79,8.78,1.42,Ghost,Dragon,Ghost,Dragon,Ghost,0.659,1
Giratina,50,10,10,10,3656,247,207.94,9.06,1.47,Ghost,Dragon,Ghost,Dragon,Ghost,0.813,1
Giratina,30,10,10,15,2796,218,105.87,7.88,1.27,Ghost,Dragon,Ghost,Dragon,Ghost,0.154,0
Giratina,35,10,10,15,3029,227,129.32,8.2,1.33,Ghost,Dragon,Ghost,Dragon,Ghost,0.319,1
Giratina,40,10,10,15,3262,236,155.69,8.52,1.38,Ghost,Dragon,Ghost,Dragon,Ghost,0.462,1
Giratina,45,10,10,15,3471,243,181.82,8.78,1.42,Ghost,Dragon,Ghost,Dragon,Ghost,0.692,1
Giratina,50,10,10,15,3687,251,211.48,9.06,1.47,Ghost,Dragon,Ghost,Dragon,Ghost,0.813,1
Giratina,30,10,15,10,2802,215,106.32,7.88,1.27,Ghost,Dragon,Ghost,Dragon,Ghost,0.165,0
Giratina,35,10,15,10,3035,223,129.86,8.2,1.33,Ghost,Dragon,Ghost,Dragon,Ghost,0.319,1
Giratina,40,10,15,10,3268,232,156.35,8.52,1.38,Ghost,Dragon,Ghost,Dragon,Ghost,0.462,1
Giratina,45,10,15,10,3478,239,182.59,8.78,1.42,Ghost,Dragon,Ghost,Dragon,Ghost,0.714,1
Giratina,50,10,15,10,3695,247,212.37,9.06,1.47,Ghost,Dragon,Ghost,Dragon,Ghost,0.813,1
Giratina,30,10,15,15,2825,218,108.12,7.88,1.27,Ghost,Dragon,Ghost,Dragon,Ghost,0.176,0
Giratina,35,10,15,15,3061,227,132.06,8.2,1.33,Ghost,Dragon,Ghost,Dragon,Ghost,0.352,1
Giratina,40,10,15,15,3296,236,159.0,8.52,1.38,Ghost,Dragon,Ghost,Dragon,Ghost,0.473,1
Giratina,45,10,15,15,3508,243,185.7,8.78,1.42,Ghost,Dragon,Ghost,Dragon,Ghost,0.725,1
Giratina,50,10,15,15,3726,251,215.98,9.06,1.47,Ghost,Dragon,Ghost,Dragon,Ghost,0.813,1
Giratina,30,15,10,10,2843,215,106.74,8.09,1.31,Ghost,Dragon,Ghost,Dragon,Ghost,0.165,0
Giratina,35,15,10,10,3079,223,130.4,8.41,1.36,Ghost,Dragon,Ghost,Dragon,Ghost,0.33,1
Giratina,40,15,10,10,3316,232,156.94,8.74,1.42,Ghost,Dragon,Ghost,Dragon,Ghost,0.462,1
Giratina,45,15,10,10,3529,239,183.37,9.01,1.46,Ghost,Dragon,Ghost,Dragon,Ghost,0.714,1
Giratina,50,15,10,10,3749,247,213.23,9.28,1.5,Ghost,Dragon,Ghost,Dragon,Ghost,0.813,1
Giratina,30,15,10,15,2867,218,108.56,8.09,1.31,Ghost,Dragon,Ghost,Dragon,Ghost,0.176,0
Giratina,35,15,10,15,3106,227,132.62,8.41,1.36,Ghost,Dragon,Ghost,Dragon,Ghost,0.352,1
Giratina,40,15,10,15,3344,236,159.62,8.74,1.42,Ghost,Dragon,Ghost,Dragon,Ghost,0.473,1
Giratina,45,15,10,15,3559,243,186.48,9.01,1.46,Ghost,Dragon,Ghost,Dragon,Ghost,0.725,1
Giratina,50,15,10,15,3781,251,216.86,9.28,1.5,Ghost,Dragon,Ghost,Dragon,Ghost,0.824,1
Giratina,30,15,15,10,2873,215,109.02,8.09,1.31,Ghost,Dragon,Ghost,Dragon,Ghost,0.187,0
Giratina,35,15,15,10,3112,223,133.18,8.41,1.36,Ghost,Dragon,Ghost,Dragon,Ghost,0.363,1
Giratina,40,15,15,10,3351,232,160.29,8.74,1.42,Ghost,Dragon,Ghost,Dragon,Ghost,0.473,1
Giratina,45,15,15,10,3567,239,187.26,9.01,1.46,Ghost,Dragon,Ghost,Dragon,Ghost,0.736,1
Giratina,50,15,15,10,3789,247,217.76,9.28,1.5,Ghost,Dragon,Ghost,Dragon,Ghost,0.824,1
Giratina,30,15,15,15,2897,218,110.86,8.09,1.31,Ghost,Dragon,Ghost,Dragon,Ghost,0.198,0
Giratina,35,15,15,15,3138,227,135.44,8.41,1.36,Ghost,Dragon,Ghost,Dragon,Ghost,0.396,1
Giratina,40,15,15,15,3380,236,163.01,8.74,1.42,Ghost,Dragon,Ghost,Dragon,Ghost,0.527,1
Giratina,45,15,15,15,3597,243,190.45,9.01,1.46,Ghost,Dragon,Ghost,Dragon,Ghost,0.747,1
Giratina,50,15,15,15,3821,251,221.47,9.28,1.5,Ghost,Dragon,Ghost,Dragon,Ghost,0.835,1
Giratina,30,10,10,10,3028,215,97.78,8.84,1.52,Ghost,Dragon,Ghost,Dragon,Ghost,0.121,0
Giratina,35,10,10,10,3280,223,119.52,9.2,1.58,Ghost,Dragon,Ghost,Dragon,Ghost,0.198,0
Giratina,40,10,10,10,3532,232,143.76,9.54,1.64,Ghost,Dragon,Ghost,Dragon,Ghost,0.396,1
